custid,AreaCode,age,gender,kids,education,income,dataplan,basebill,bill,mins,calls,long,numphones,numother,consecmonths,datause,dataperc,undercontract,Manufacturer,Model,Version,OS,Patch,Mem,Storage,Touchscreen,Color,KPI_DeviceSat,KPI_NetworkQual,servcalls,drops,dropperc,CompPromo60,churn
633860,705,41,M,2,10,55.3,2048,123.82,132.91,504,39,25,2,0,35,824,0.40234375,N,Apple,iPhone4s,Gen2,iOS4,S2,32GB,N,Y,gold,0.0204842146218222,0.37397117799999996,0,7,0.0138888888888889,NoPromo,N
33902,817,29,F,0,10,80.5,2048,68.71,76.12,659,102,33,1,0,21,1523,0.74365234375,Y,Apple,iPhone3G,Gen8,iOS6,S2,16GB,Y,Y,red,0.0244547109044259,0.45787048399999997,0,13,0.0197268588770865,NoPromo,N
902880,416,45,F,2,9,71.5,2048,67.32,72.95,786,72,57,1,0,16,362,0.1767578125,Y,Apple,iPhone3G,Gen2,iOS6,S4,32GB,N,Y,black,0.0184478898575517,0.637194809,0,11,0.0139949109414758,NoPromo,N
797602,617,40,F,0,12,64.6,4096,109.84,116.68,424,64,29,1,0,33,346,0.08447265625,N,Apple,iPhone4,Gen3,iOS5,S1,32GB,N,Y,black,0.0234674287963836,0.596008496,0,12,0.0283018867924528,NoPromo,Y
600363,803,27,M,2,8,47.9,6144,74.89,81.35,391,92,22,2,0,26,982,0.159830729166667,N,Samsung,Galaxy,Gen1,KitKat,S2,32GB,N,Y,gold,0.013039211218955,0.600171687,0,5,0.0127877237851662,Promo,N
714170,732,35,M,1,9,66.8,2048,112.88,125.05,524,121,28,1,0,28,381,0.18603515625,N,Apple,iPhone5,Gen3,iOS3,S1,16GB,Y,Y,silver,0.0250265500901618,0.480705402,0,10,0.0190839694656489,NoPromo,N
717993,323,41,M,1,10,53.7,6144,94.89,100.37,609,74,35,2,0,38,1161,0.18896484375,N,Samsung,GalaxyS0,Gen3,JellyBean,S2,8GB,N,Y,silver,0.0166858624429177,0.49377522799999995,0,13,0.0213464696223317,Promo,N
328618,312,39,M,0,8,101.2,4096,111.99,117.99,587,61,32,1,0,47,338,0.08251953125,N,Motorola,RazrM,Gen1,KitKat,S9,16GB,Y,Y,green,0.0177877966798405,0.55568636,0,8,0.0136286201022147,Promo,N
701515,705,48,M,0,9,52.1,4096,116.26,124.48,588,77,31,1,0,31,895,0.218505859375,N,Motorola,DroidMaxx,Gen1,Honeycomb,S5,64GB,N,Y,gold,0.0157887109101918,0.37397117799999996,0,9,0.0153061224489796,NoPromo,N
987034,417,47,F,1,13,90.1,2048,134.26,138.11,340,54,18,1,0,34,920,0.44921875,N,Samsung,Galaxy,Gen6,KitKat,S5,8GB,N,Y,red,0.00652899529199306,0.20612906399999997,0,8,0.0235294117647059,NoPromo,N
635201,817,36,F,1,12,81.5,2048,124.39,134.85,494,77,37,2,0,2,510,0.2490234375,Y,HTC,Butterfly,Gen1,JellyBean,S2,16GB,N,N,black,0.0186434830352823,0.45787048399999997,0,6,0.0121457489878543,NoPromo,N
609186,407,50,F,0,11,65.7,4096,133.76,139.71,453,55,25,1,0,31,789,0.192626953125,N,HTC,Desire500,Gen2,Bada,S8,8GB,Y,Y,gold,0.0106355332647221,0.740149873,0,12,0.0264900662251656,NoPromo,N
916088,318,45,F,0,6,94.7,6144,103.34,115.9,704,31,38,2,0,37,1263,0.20556640625,N,Motorola,RazrM,Gen2,KitKat,S1,32GB,N,Y,gold,0.0151405733465795,0.5244084920000001,0,10,0.0142045454545455,Promo,N
795471,208,41,M,2,6,70.9,4096,80.24,91.36,630,73,33,2,0,15,419,0.102294921875,Y,HTC,Desire500,Gen2,Bada,S1,8GB,N,Y,green,0.0104704907487256,0.698695136,0,12,0.019047619047619,NoPromo,N
496201,606,46,M,2,4,109.1,6144,76.09,93.28,447,70,32,1,0,14,671,0.10921223958333301,Y,Apple,iPhone3G,Gen2,iOS6,S8,32GB,N,Y,white,0.0167262362218634,0.280732339,0,10,0.0223713646532438,Promo,N
306532,478,41,M,1,9,88.5,4096,128.69,135.89,452,77,26,1,0,38,1009,0.246337890625,N,Motorola,DroidUltra,Gen4,IceCreamSandwich,S2,16GB,N,Y,red,0.0175957402334003,0.505495235,0,11,0.0243362831858407,NoPromo,N
193312,864,70,F,0,13,81.0,2048,89.02,100.43,460,76,24,1,0,16,112,0.0546875,Y,Samsung,Galaxy,Gen2,KitKat,S7,8GB,N,Y,black,0.0070326412859610795,0.586984301,0,9,0.0195652173913043,Promo,N
374602,626,30,M,2,9,36.8,6144,83.98,93.29,532,70,33,1,0,33,517,0.0841471354166667,N,Apple,iPhone3G,Gen6,iOS6,S7,8GB,Y,Y,green,0.0194263427656458,0.636124276,0,8,0.0150375939849624,NoPromo,N
204898,308,52,F,1,9,75.4,6144,112.37,121.6,701,88,44,2,0,16,1238,0.201497395833333,Y,Samsung,GalaxyS0,Gen7,JellyBean,S1,64GB,N,Y,white,0.0110400633483827,0.518515331,0,9,0.0128388017118402,NoPromo,N
220859,475,52,M,1,13,95.9,4096,43.79,49.24,449,70,23,2,0,35,531,0.129638671875,N,Apple,iPhone3G,Gen8,iOS6,S7,16GB,Y,Y,silver,0.0195391356272918,0.570390095,0,10,0.022271714922048998,NoPromo,N
266351,404,31,F,2,9,59.0,2048,56.71,70.24,609,89,32,1,0,18,1065,0.52001953125,Y,Samsung,Galaxy,Gen3,KitKat,S5,16GB,Y,Y,white,0.0149011694510775,0.5587315279999999,0,7,0.0114942528735632,Promo,N
260310,702,48,M,0,13,67.4,6144,42.59,48.93,446,68,24,2,0,16,616,0.10026041666666699,Y,Motorola,DroidMini,Gen6,JellyBean,S7,16GB,Y,N,black,0.017699617600668998,0.5766812729999999,0,7,0.015695067264574,NoPromo,N
160257,253,39,F,3,9,74.4,2048,129.25,140.27,636,29,32,1,0,24,700,0.341796875,N,Apple,iPhone3G,Gen1,iOS6,S9,16GB,Y,Y,gold,0.0192941324196288,0.624139796,0,11,0.0172955974842767,Promo,N
665785,308,51,M,1,10,69.0,6144,93.72,110.21,649,61,49,1,0,25,0,0.0,N,Apple,iPhone5,Gen2,iOS3,S5,16GB,N,Y,red,0.0152070689236717,0.518515331,0,11,0.0169491525423729,NoPromo,N
620910,234,45,M,0,10,77.2,6144,105.91,114.12,615,64,33,1,0,31,337,0.0548502604166667,N,Apple,iPhone3G,Gen6,iOS6,S1,16GB,Y,Y,silver,0.0189093889607199,0.7632305429999999,0,8,0.0130081300813008,NoPromo,N
806408,606,35,M,3,8,86.3,6144,120.13,126.99,506,94,26,2,0,9,831,0.13525390625,Y,Apple,iPhone4s,Gen3,iOS4,S7,8GB,N,N,silver,0.029125455054255,0.280732339,0,8,0.0158102766798419,Promo,N
146324,817,22,F,2,6,82.8,4096,37.41,44.34,481,58,24,1,0,25,43,0.010498046875,N,Apple,iPhone4,Gen3,iOS5,S1,32GB,Y,Y,white,0.0248407109094234,0.45787048399999997,0,9,0.0187110187110187,NoPromo,N
31369,402,29,F,3,11,27.4,2048,25.34,35.75,445,67,27,1,0,27,661,0.32275390625,N,Motorola,RazrM,Gen1,KitKat,S5,32GB,N,N,gold,0.022031325550857996,0.6793432159999999,0,8,0.0179775280898876,NoPromo,N
5791,252,31,M,0,13,79.3,4096,72.09,87.14,368,63,19,1,0,40,313,0.076416015625,N,HTC,Desire500,Gen4,Bada,S3,16GB,N,Y,gold,0.0076951823036812295,0.465253994,0,12,0.0326086956521739,Promo,N
313582,805,29,F,0,12,90.0,6144,69.85,77.53,622,41,31,2,0,19,187,0.0304361979166667,Y,Samsung,GalaxyS1,Gen1,IceCreamSandwich,S1,32GB,Y,Y,gold,0.0115073372378515,0.6602531070000001,0,9,0.0144694533762058,NoPromo,N
976559,607,51,F,2,12,51.6,4096,82.07,92.59,568,105,28,1,0,34,1346,0.32861328125,N,Apple,iPhone3G,Gen1,iOS6,S5,8GB,Y,Y,black,0.0209077213576387,0.7140736990000001,0,9,0.0158450704225352,Promo,N
349296,636,43,F,1,9,77.3,6144,137.46,149.86,522,44,27,1,0,35,258,0.0419921875,N,Motorola,DroidMaxx,Gen1,Honeycomb,S1,32GB,Y,Y,red,0.0171257153932554,0.180675803,0,6,0.0114942528735632,NoPromo,N
989422,305,37,F,2,11,85.0,4096,103.04,108.96,478,74,25,1,0,28,867,0.211669921875,N,HTC,OneMini,Gen1,IceCreamSandwich,S2,16GB,Y,N,silver,0.0201146736605491,0.72642769,0,10,0.0209205020920502,NoPromo,N
759281,308,28,M,1,8,91.1,2048,93.1,108.37,462,45,28,1,0,29,821,0.40087890625,N,Apple,iPhone4,Gen1,iOS5,S2,64GB,Y,Y,white,0.0233151249067276,0.518515331,0,7,0.0151515151515152,NoPromo,N
6570,316,27,M,3,8,71.2,4096,51.42,65.01,519,87,27,1,0,27,1059,0.258544921875,N,Motorola,DroidMini,Gen1,JellyBean,S4,16GB,Y,Y,red,0.018191389903306997,0.710411481,0,10,0.0192678227360308,NoPromo,N
483418,413,42,M,0,11,45.3,4096,97.84,105.45,559,70,29,1,0,18,1481,0.361572265625,Y,Samsung,GalaxyS0,Gen1,JellyBean,S4,8GB,N,Y,white,0.0108985815547222,0.755697721,0,9,0.0161001788908766,NoPromo,N
424032,323,48,M,2,9,71.0,2048,129.65,139.44,564,82,32,1,0,42,223,0.10888671875,N,Apple,iPhone3G,Gen1,iOS6,S5,8GB,Y,Y,gold,0.019784138706468002,0.49377522799999995,0,8,0.0141843971631206,Promo,N
435198,613,32,M,3,10,62.0,2048,123.35,136.95,568,48,28,1,0,35,1676,0.818359375,N,Samsung,Galaxy,Gen1,KitKat,S2,8GB,N,Y,gold,0.0130435826953062,0.716983294,0,12,0.0211267605633803,NoPromo,N
124642,215,48,M,2,10,70.2,4096,109.63,112.68,492,53,46,1,0,33,147,0.035888671875,N,Motorola,RazrM,Gen1,KitKat,S5,8GB,N,Y,black,0.0171668999363518,0.192528736,0,11,0.0223577235772358,NoPromo,N
395413,708,54,F,1,10,50.6,4096,98.61,108.19,424,65,23,1,0,45,296,0.072265625,N,Apple,iPhone3G,Gen1,iOS6,S2,16GB,Y,Y,green,0.0244362383590995,0.7251544259999999,0,7,0.0165094339622642,NoPromo,N
412120,432,65,F,2,10,94.5,2048,121.33,124.21,426,49,21,1,0,35,523,0.25537109375,N,Apple,iPhone3G,Gen2,iOS6,S4,16GB,N,Y,black,0.0189930993715355,0.47899159700000005,0,7,0.0164319248826291,Promo,N
343796,205,49,M,0,11,71.7,2048,113.88,119.96,576,17,31,3,0,21,910,0.4443359375,Y,Apple,iPhone3G,Gen8,iOS6,S1,32GB,Y,Y,red,0.0207974053882183,0.6453962520000001,0,10,0.0173611111111111,NoPromo,N
822949,612,37,M,1,12,81.4,2048,112.18,127.18,537,82,30,1,0,35,247,0.12060546875,N,Apple,iPhone3G,Gen1,iOS6,S9,8GB,Y,Y,silver,0.0194052486230286,0.7603546409999999,0,8,0.0148975791433892,NoPromo,N
650777,707,33,F,1,13,84.2,2048,130.97,145.66,443,73,29,1,0,29,1374,0.6708984375,N,HTC,Desire500,Gen1,Bada,S2,16GB,Y,Y,black,0.0150060800495669,0.480935685,0,11,0.0248306997742664,NoPromo,N
714818,705,62,M,2,11,34.4,6144,122.39,134.26,381,84,20,1,0,35,578,0.0940755208333333,N,Motorola,RazrM,Gen1,KitKat,S2,16GB,Y,Y,black,0.0202218223597153,0.37397117799999996,0,9,0.0236220472440945,NoPromo,N
545740,309,50,M,0,9,58.8,6144,112.92,120.34,397,60,45,1,0,25,635,0.10335286458333301,N,HTC,Desire500,Gen6,Bada,S6,16GB,Y,Y,silver,0.00892186405315104,0.494816793,0,13,0.0327455919395466,Promo,N
526546,804,30,F,1,9,59.9,6144,90.3,97.98,583,56,32,1,0,31,1311,0.21337890625,N,Apple,iPhone4,Gen1,iOS5,S1,16GB,N,Y,black,0.0198481343797341,0.578274481,0,10,0.0171526586620926,NoPromo,N
859781,508,48,M,1,7,70.0,4096,102.57,108.84,554,45,29,2,0,33,557,0.135986328125,N,Apple,iPhone4s,Gen2,iOS4,S3,8GB,N,Y,green,0.0174199530971735,0.686734263,0,11,0.01985559566787,Promo,N
455354,252,49,F,3,10,134.8,2048,38.72,49.36,609,69,31,1,1,36,972,0.474609375,N,Apple,iPhone3G,Gen5,iOS6,S5,16GB,Y,Y,gold,0.0169626587490202,0.465253994,0,10,0.0164203612479475,Promo,N
983109,309,38,M,1,9,70.6,2048,94.22,104.22,391,73,29,1,0,23,654,0.3193359375,Y,Samsung,GalaxyS1,Gen1,IceCreamSandwich,S2,16GB,N,Y,gold,0.0131722630120313,0.494816793,0,4,0.010230179028133002,Promo,N
155049,563,38,M,1,8,74.8,6144,91.99,105.66,504,106,34,1,0,25,1586,0.25813802083333304,N,Samsung,Galaxy,Gen7,KitKat,S1,8GB,Y,Y,white,0.0129730061591438,0.303557093,0,9,0.0178571428571429,NoPromo,N
361363,567,47,M,0,11,78.2,2048,101.87,115.99,531,36,29,1,0,27,0,0.0,N,Apple,iPhone5c,Gen7,iOS,S4,32GB,N,Y,gold,0.0219701983071186,0.699822899,0,11,0.0207156308851224,NoPromo,N
182488,815,45,F,0,10,93.7,2048,28.39,34.16,575,56,38,2,0,32,667,0.32568359375,N,Motorola,DroidMini,Gen1,JellyBean,S5,16GB,Y,Y,silver,0.0153959568196669,0.376320628,0,3,0.00521739130434783,Promo,N
840961,705,42,M,1,9,89.5,6144,106.89,119.02,424,94,31,1,0,30,1015,0.165201822916667,N,Motorola,DroidUltra,Gen2,IceCreamSandwich,S2,8GB,Y,Y,black,0.0184952876811314,0.37397117799999996,0,10,0.0235849056603774,NoPromo,N
318847,352,53,F,3,5,68.4,2048,135.94,140.33,358,78,19,2,0,7,728,0.35546875,Y,Apple,iPhone3G,Gen3,iOS6,S1,32GB,Y,Y,gold,0.0261811173167528,0.504723331,0,8,0.0223463687150838,Promo,N
977378,636,38,M,0,5,52.5,4096,83.92,86.97,371,52,20,2,0,13,694,0.16943359375,Y,Apple,iPhone3G,Gen2,iOS6,S2,32GB,Y,Y,green,0.0229405697109183,0.180675803,0,10,0.0269541778975741,NoPromo,N
156021,253,38,F,0,10,53.8,2048,76.15,81.18,648,90,42,1,0,20,51,0.02490234375,Y,Samsung,Galaxy,Gen1,KitKat,S4,16GB,Y,Y,red,0.0125871880809064,0.624139796,0,9,0.0138888888888889,Promo,N
816913,309,38,M,0,6,69.2,2048,156.56,169.61,601,40,32,2,0,21,261,0.12744140625,Y,Apple,iPhone3G,Gen1,iOS6,S3,8GB,N,Y,silver,0.0189744079297366,0.494816793,0,8,0.0133111480865225,Promo,N
667465,213,52,M,1,10,60.2,4096,126.98,135.02,430,62,28,2,0,29,1183,0.288818359375,N,Motorola,RazrM,Gen2,KitKat,S1,8GB,Y,N,silver,0.0212747882639763,0.44997074299999995,1,9,0.0209302325581395,NoPromo,Y
180676,708,39,M,1,12,86.8,4096,137.44,151.99,567,31,29,1,0,18,645,0.157470703125,Y,HTC,Desire601,Gen1,Honeycomb,S2,32GB,N,Y,white,0.0135052108464441,0.7251544259999999,0,9,0.0158730158730159,NoPromo,N
837126,752,34,F,1,13,75.2,2048,94.81,105.07,602,114,31,1,1,44,612,0.298828125,N,Samsung,GalaxyS0,Gen3,JellyBean,S1,8GB,Y,Y,gold,0.0153877865197866,0.782987398,0,11,0.0182724252491694,Promo,N
679364,602,27,F,2,13,80.7,6144,115.32,128.54,506,93,28,1,0,26,648,0.10546875,N,Motorola,DroidUltra,Gen1,IceCreamSandwich,S5,8GB,N,Y,gold,0.0176029245892836,0.83990507,0,10,0.0197628458498024,NoPromo,Y
430690,703,19,M,1,9,97.6,2048,165.14,168.03,410,34,21,2,0,22,480,0.234375,Y,Samsung,GalaxyS1,Gen6,IceCreamSandwich,S2,16GB,Y,Y,green,0.0129904456332261,0.504101766,0,10,0.024390243902439,Promo,N
155919,606,43,F,0,10,99.2,4096,91.36,106.62,499,42,26,1,0,21,1240,0.302734375,Y,Motorola,RazrM,Gen2,KitKat,S5,8GB,Y,Y,white,0.0160915524682816,0.280732339,0,10,0.0200400801603206,Promo,N
419103,327,45,M,1,10,70.7,2048,90.89,109.71,522,46,27,2,0,5,471,0.22998046875,Y,Apple,iPhone3G,Gen6,iOS6,S7,16GB,Y,Y,silver,0.0168367818271761,0.764495202,0,12,0.0229885057471264,Promo,N
118291,504,55,F,1,9,83.2,2048,58.57,66.93,541,68,29,1,0,23,683,0.33349609375,Y,Samsung,Galaxy,Gen2,KitKat,S7,8GB,Y,Y,green,0.00861713889438636,0.707910246,0,12,0.022181146025878,NoPromo,N
265748,513,47,F,2,15,45.8,2048,114.06,120.74,585,56,33,1,0,28,352,0.171875,N,HTC,Butterfly,Gen3,JellyBean,S4,16GB,N,Y,green,0.0174231892461516,0.548771407,0,11,0.0188034188034188,Promo,N
50714,845,38,F,1,9,113.2,4096,121.14,132.98,531,93,31,2,0,35,976,0.23828125,N,Apple,iPhone3G,Gen1,iOS6,S7,32GB,N,Y,silver,0.0189027630480529,0.126119755,0,10,0.0188323917137476,NoPromo,N
526379,308,33,M,2,9,58.6,6144,96.93,102.74,636,69,34,1,0,31,0,0.0,N,Motorola,RazrM,Gen6,KitKat,S6,32GB,Y,Y,gold,0.0142934224693625,0.518515331,0,8,0.0125786163522013,NoPromo,N
847878,602,38,M,1,11,83.0,2048,104.22,117.03,291,91,16,2,0,35,942,0.4599609375,N,HTC,Desire500,Gen4,Bada,S2,8GB,Y,Y,silver,0.0131371392003731,0.83990507,0,9,0.0309278350515464,NoPromo,N
960058,804,40,M,2,13,88.2,6144,119.57,128.03,528,67,27,1,0,23,515,0.0838216145833333,Y,Apple,iPhone3G,Gen3,iOS6,S2,64GB,N,Y,gold,0.0286903041867314,0.578274481,0,8,0.0151515151515152,NoPromo,N
189621,512,40,F,2,5,70.7,2048,95.01,107.09,454,34,24,1,0,40,727,0.35498046875,N,HTC,Butterfly,Gen1,JellyBean,S3,64GB,N,Y,silver,0.0105036865514709,0.605437584,0,12,0.026431718061674,NoPromo,N
636634,417,39,F,0,13,52.1,6144,105.16,114.97,529,81,29,1,0,27,999,0.16259765625,N,Motorola,RazrM,Gen7,KitKat,S2,8GB,N,Y,silver,0.0215148726084776,0.20612906399999997,0,11,0.0207939508506616,NoPromo,N
105313,248,58,F,0,10,89.3,6144,91.03,104.35,393,116,23,1,0,33,1547,0.25179036458333304,N,Samsung,GalaxyS2,Gen6,Honeycomb,S3,64GB,Y,Y,silver,0.00661440152477132,0.7292331459999999,0,10,0.0254452926208651,NoPromo,N
131593,402,28,M,1,10,108.9,6144,125.26,137.56,499,50,45,1,0,37,361,0.0587565104166667,N,Samsung,Galaxy,Gen5,KitKat,S2,32GB,N,N,silver,0.0136628731447818,0.6793432159999999,0,10,0.0200400801603206,NoPromo,N
334754,803,39,M,2,12,110.5,4096,134.23,142.56,440,107,22,1,0,27,937,0.228759765625,N,Apple,iPhone3G,Gen5,iOS6,S5,8GB,Y,Y,silver,0.0158977153054943,0.600171687,0,8,0.0181818181818182,Promo,N
261132,252,60,M,0,9,68.5,6144,79.9,90.6,750,26,42,1,0,17,785,0.127766927083333,Y,Motorola,MotoG,Gen6,Gingerbread,S2,8GB,N,Y,black,0.0160234699159444,0.465253994,0,10,0.0133333333333333,Promo,N
225878,612,39,M,0,11,49.5,2048,76.97,90.07,581,88,31,1,0,26,151,0.07373046875,N,Apple,iPhone5c,Gen1,iOS,S3,32GB,N,Y,silver,0.0174723106666971,0.7603546409999999,0,8,0.0137693631669535,NoPromo,N
510351,412,38,M,0,7,64.3,6144,148.28,155.45,464,87,24,1,0,26,553,0.0900065104166667,N,Apple,iPhone3G,Gen7,iOS6,S2,8GB,N,Y,green,0.0248252310111847,0.7467135090000001,0,10,0.021551724137931,Promo,N
765360,408,32,M,3,13,51.9,2048,59.52,74.46,466,121,26,1,0,32,1065,0.52001953125,N,Apple,iPhone4,Gen2,iOS5,S5,16GB,N,Y,silver,0.0159805284018716,0.631074633,0,12,0.0257510729613734,NoPromo,N
615736,416,30,F,1,12,88.9,4096,113.93,120.02,564,76,28,1,0,28,960,0.234375,N,Apple,iPhone5,Gen1,iOS3,S1,32GB,Y,Y,gold,0.020263469355236,0.637194809,0,7,0.0124113475177305,NoPromo,N
526191,563,51,M,2,8,57.9,4096,156.79,170.44,372,89,19,1,0,28,202,0.04931640625,N,Samsung,Galaxy,Gen1,KitKat,S1,16GB,Y,Y,white,0.0118995158986332,0.303557093,0,8,0.021505376344086002,NoPromo,N
462654,804,43,F,1,11,76.9,2048,101.16,102.53,528,87,31,2,0,37,1474,0.7197265625,N,Apple,iPhone3G,Gen8,iOS6,S4,32GB,Y,Y,green,0.0222934732088017,0.578274481,0,10,0.0189393939393939,NoPromo,N
42347,816,42,M,2,8,86.3,2048,93.83,100.69,460,49,26,1,0,32,875,0.42724609375,N,Samsung,GalaxyS0,Gen1,JellyBean,S2,16GB,Y,Y,silver,0.0123962222297918,0.7988804740000001,0,10,0.0217391304347826,Promo,N
306574,475,37,F,0,9,111.1,6144,85.19,92.82,575,57,29,1,0,29,1250,0.203450520833333,N,Apple,iPhone5,Gen3,iOS3,S1,64GB,Y,Y,silver,0.0268795110230907,0.570390095,0,9,0.0156521739130435,NoPromo,N
17473,606,35,F,2,9,102.5,2048,149.05,157.54,481,44,26,2,0,37,870,0.4248046875,N,Samsung,GalaxyS4,Gen4,Froyo,S8,32GB,N,Y,gold,0.00675795268410015,0.280732339,0,12,0.0249480249480249,Promo,N
496744,282,51,M,1,9,75.3,6144,93.03,105.54,380,106,25,1,0,19,377,0.0613606770833333,Y,Apple,iPhone5c,Gen1,iOS,S3,32GB,Y,Y,white,0.0187143120576299,0.637437199,0,10,0.0263157894736842,NoPromo,N
900908,703,30,M,1,11,41.2,6144,85.48,99.92,525,45,28,1,0,35,1041,0.16943359375,N,Apple,iPhone5,Gen2,iOS3,S3,32GB,Y,Y,white,0.0160558988815746,0.504101766,0,13,0.0247619047619048,Promo,N
748875,862,52,M,2,7,78.4,2048,102.18,117.94,363,76,20,2,0,28,913,0.44580078125,N,Motorola,DroidMini,Gen2,JellyBean,S1,32GB,N,Y,black,0.0133268848262103,0.67244134,1,7,0.0192837465564738,Promo,Y
753626,319,37,F,0,12,97.5,2048,96.11,110.68,341,65,19,1,0,32,1374,0.6708984375,N,Motorola,DroidUltra,Gen1,IceCreamSandwich,S1,32GB,N,Y,gold,0.0178820182081394,0.701120968,0,8,0.0234604105571848,NoPromo,N
882847,613,46,M,4,9,61.5,4096,80.45,93.21,535,59,32,1,0,25,522,0.12744140625,N,Apple,iPhone3G,Gen1,iOS6,S7,32GB,N,Y,green,0.0195878024210479,0.716983294,0,12,0.0224299065420561,NoPromo,N
669022,804,32,F,0,14,52.3,2048,148.29,161.57,504,37,25,1,0,31,98,0.0478515625,N,Apple,iPhone5s,Gen1,iOS2,S6,64GB,Y,Y,silver,0.018959929485239,0.578274481,0,13,0.0257936507936508,NoPromo,Y
487921,236,36,M,1,6,108.6,4096,132.82,149.34,638,67,34,2,0,24,703,0.171630859375,N,HTC,Butterfly,Gen6,JellyBean,S1,16GB,N,Y,gold,0.0091285622872776,0.769295185,0,16,0.0250783699059561,NoPromo,N
982496,703,48,M,0,10,58.6,2048,75.72,88.39,598,77,31,3,0,15,504,0.24609375,Y,Apple,iPhone4s,Gen3,iOS4,S7,8GB,N,Y,silver,0.024225455054255003,0.504101766,0,9,0.0150501672240803,Promo,N
935708,706,44,F,1,11,77.4,2048,118.0,126.99,417,76,24,1,0,25,1549,0.75634765625,N,Motorola,RazrM,Gen1,KitKat,S3,16GB,Y,Y,white,0.0168696808442372,0.630777366,0,10,0.0239808153477218,NoPromo,N
453461,563,50,M,2,7,83.7,4096,127.14,135.69,365,75,18,1,0,22,341,0.083251953125,Y,HTC,OneMini,Gen1,IceCreamSandwich,S7,8GB,Y,Y,black,0.0115292431499411,0.303557093,0,10,0.0273972602739726,NoPromo,N
165305,417,39,F,1,11,70.2,4096,78.46,87.92,686,67,39,2,1,36,0,0.0,N,Samsung,Galaxy,Gen1,KitKat,S6,32GB,Y,Y,white,0.0103027304914979,0.20612906399999997,0,10,0.0145772594752187,NoPromo,N
854267,327,53,M,1,14,73.4,2048,89.31,96.26,449,63,24,1,0,32,484,0.236328125,N,Motorola,DroidUltra,Gen1,IceCreamSandwich,S6,16GB,N,Y,red,0.0165663201749809,0.764495202,0,11,0.0244988864142539,Promo,N
881623,413,55,F,0,10,80.1,6144,124.18,133.89,573,60,31,2,0,20,601,0.0978190104166667,Y,Samsung,Galaxy,Gen1,KitKat,S3,32GB,Y,Y,green,0.0101814812482832,0.755697721,0,7,0.012216404886562,NoPromo,N
534836,573,56,F,2,9,80.4,4096,105.39,110.32,383,75,21,2,0,38,892,0.2177734375,N,Apple,iPhone4s,Gen1,iOS4,S2,16GB,Y,N,silver,0.0288603343616564,0.383460895,0,12,0.031331592689294994,NoPromo,Y
75182,313,38,F,3,11,52.5,6144,138.29,143.12,430,74,25,2,0,22,1526,0.248372395833333,Y,Apple,iPhone5s,Gen7,iOS2,S2,16GB,Y,Y,black,0.0230079949504961,0.467185722,0,7,0.0162790697674419,NoPromo,N
170624,508,29,M,2,9,62.0,4096,92.26,104.77,378,55,29,1,1,26,1050,0.25634765625,N,HTC,OneMini,Gen1,IceCreamSandwich,S3,16GB,Y,Y,gold,0.0111430864958835,0.686734263,0,7,0.0185185185185185,Promo,N
626358,208,63,F,2,11,94.8,4096,113.69,123.6,472,38,28,1,0,31,1843,0.449951171875,N,Samsung,GalaxyS1,Gen5,IceCreamSandwich,S5,16GB,Y,Y,black,0.00661390006404289,0.698695136,0,8,0.0169491525423729,NoPromo,N
824254,636,48,M,2,9,68.6,2048,107.43,117.59,523,50,27,2,0,25,1787,0.87255859375,N,Samsung,Galaxy,Gen7,KitKat,S6,32GB,N,Y,green,0.0107798937851939,0.180675803,0,9,0.017208413001911997,NoPromo,N
265891,757,55,F,3,9,72.7,6144,88.6,96.26,493,74,30,1,1,28,1288,0.209635416666667,N,Apple,iPhone5c,Gen3,iOS,S4,32GB,Y,Y,gold,0.0276477232186124,0.753356481,0,11,0.0223123732251521,NoPromo,N
96178,317,31,M,2,11,37.2,6144,114.19,122.7,417,76,22,1,0,21,1401,0.22802734375,Y,HTC,Desire700,Gen2,Gingerbread,S5,8GB,Y,Y,green,0.00935024465165689,0.526147204,0,14,0.0335731414868106,NoPromo,N
779246,312,43,M,2,10,43.4,4096,98.17,110.94,501,76,25,2,0,27,870,0.21240234375,N,Samsung,GalaxyS0,Gen8,JellyBean,S2,32GB,Y,N,green,0.0174387965638278,0.55568636,0,13,0.0259481037924152,Promo,N
93591,512,43,M,1,13,62.4,4096,87.09,99.18,550,52,31,1,0,29,396,0.0966796875,N,Samsung,Galaxy,Gen7,KitKat,S7,16GB,N,Y,gold,0.0105355606974121,0.605437584,0,14,0.0254545454545455,NoPromo,N
940172,347,36,F,4,6,64.2,4096,38.95,52.21,525,59,28,1,0,44,862,0.21044921875,N,Apple,iPhone3G,Gen1,iOS6,S1,32GB,N,Y,black,0.0211636923269476,0.771366181,0,12,0.0228571428571429,Promo,N
727742,417,27,M,2,11,43.0,2048,113.82,122.72,521,89,29,1,0,28,782,0.3818359375,N,Motorola,DroidUltra,Gen6,IceCreamSandwich,S5,32GB,Y,Y,silver,0.0151657220410071,0.20612906399999997,0,11,0.0211132437619962,NoPromo,N
725469,618,33,F,1,8,53.4,2048,43.92,55.09,528,89,28,2,0,20,1417,0.69189453125,Y,Motorola,RazrM,Gen2,KitKat,S2,16GB,Y,Y,gold,0.0186891790256572,0.713182599,0,11,0.0208333333333333,NoPromo,N
