custid,dropperc,mins,consecmonths,income,age,churn_Y,prob
455354,0.0164203612479475,609,36,134.8,49,0,0.45929751762580884
983109,0.010230179028133002,391,23,70.6,38,0,0.2653789030355634
155049,0.0178571428571429,504,25,74.8,38,0,0.45007295485732784
361363,0.0207156308851224,531,27,78.2,47,0,0.46238669517732645
182488,0.00521739130434783,575,32,93.7,45,0,0.3104131906113973
840961,0.0235849056603774,424,30,89.5,42,0,0.4758772157975401
318847,0.0223463687150838,358,7,68.4,53,0,0.25007761064969963
977378,0.0269541778975741,371,13,52.5,38,0,0.2629896838501917
156021,0.0138888888888889,648,20,53.8,38,0,0.4282887608128663
816913,0.0133111480865225,601,21,69.2,38,0,0.27327193429910734
667465,0.0209302325581395,430,29,60.2,52,1,0.45364954689910814
180676,0.0158730158730159,567,18,86.8,39,0,0.2595621892839675
837126,0.0182724252491694,602,44,75.2,34,0,0.4607742774784452
679364,0.0197628458498024,506,26,80.7,27,1,0.462063888886437
430690,0.024390243902439,410,22,97.6,19,0,0.4411243607824468
155919,0.0200400801603206,499,21,99.2,43,0,0.4181890664078799
419103,0.0229885057471264,522,5,70.7,45,0,0.27984195494446723
118291,0.022181146025878,541,23,83.2,55,0,0.4217830191155554
265748,0.0188034188034188,585,28,45.8,47,0,0.43648851650082043
50714,0.0188323917137476,531,35,113.2,38,0,0.45573119380359556
526379,0.0125786163522013,636,31,58.6,33,0,0.30941803196038375
847878,0.0309278350515464,291,35,83.0,38,0,0.48305728267223397
960058,0.0151515151515152,528,23,88.2,40,0,0.41244547343656507
189621,0.026431718061674,454,40,70.7,40,0,0.4878010448032605
636634,0.0207939508506616,529,27,52.1,39,0,0.4554006179766273
105313,0.0254452926208651,393,33,89.3,58,0,0.4674478609022389
131593,0.0200400801603206,499,37,108.9,28,0,0.4699519232045822
334754,0.0181818181818182,440,27,110.5,39,0,0.4503659851195184
261132,0.0133333333333333,750,17,68.5,60,0,0.08192641892153522
225878,0.0137693631669535,581,26,49.5,39,0,0.3002281713924876
510351,0.021551724137931,464,26,64.3,38,0,0.4581784150232245
765360,0.0257510729613734,466,32,51.9,32,0,0.47310074310255634
615736,0.0124113475177305,564,28,88.9,30,0,0.31267025932517845
526191,0.021505376344086002,372,28,57.9,51,0,0.4405086632277723
462654,0.0189393939393939,528,37,76.9,43,0,0.4557784478731169
42347,0.0217391304347826,460,32,86.3,42,0,0.4643353364920687
306574,0.0156521739130435,575,29,111.1,37,0,0.45573119380359556
17473,0.0249480249480249,481,37,102.5,35,0,0.4917501641548295
496744,0.0263157894736842,380,19,75.3,51,0,0.432763215853005
900908,0.0247619047619048,525,35,41.2,30,0,0.46953418894643545
748875,0.0192837465564738,363,28,78.4,52,1,0.4271600164011509
753626,0.0234604105571848,341,32,97.5,37,0,0.4626376772755259
882847,0.0224299065420561,535,25,61.5,46,0,0.46355819891382
669022,0.0257936507936508,504,31,52.3,32,1,0.4785010034768896
487921,0.0250783699059561,638,24,108.6,36,0,0.49819490216874285
982496,0.0150501672240803,598,15,58.6,48,0,0.25318835195962247
935708,0.0239808153477218,417,25,77.4,44,0,0.47307676793217596
453461,0.0273972602739726,365,22,83.7,50,0,0.4376328623112707
165305,0.0145772594752187,686,36,70.2,39,0,0.3025412872254155
854267,0.0244988864142539,449,32,73.4,53,0,0.4685279791769932
881623,0.012216404886562,573,20,80.1,55,0,0.270438859708502
534836,0.031331592689294994,383,38,80.4,56,1,0.49193309693569875
75182,0.0162790697674419,430,22,52.5,38,0,0.3933766397988008
170624,0.0185185185185185,378,26,62.0,29,0,0.43325359518712714
626358,0.0169491525423729,472,31,94.8,63,0,0.4358100776578991
824254,0.017208413001911997,523,25,68.6,48,0,0.4422145652281731
265891,0.0223123732251521,493,28,72.7,55,0,0.4601936589631579
96178,0.0335731414868106,417,21,37.2,31,0,0.4464592527397593
779246,0.0259481037924152,501,27,43.4,43,0,0.475875658103773
93591,0.0254545454545455,550,29,62.4,43,0,0.48407400080088586
940172,0.0228571428571429,525,44,64.2,36,0,0.4834707105535093
727742,0.0211132437619962,521,28,43.0,27,0,0.4615294902415436
725469,0.0208333333333333,528,20,53.4,33,0,0.41749387678921296
828924,0.018018018018018004,555,16,75.3,36,0,0.2594261852260602
373006,0.0169491525423729,590,30,61.0,66,0,0.4374029309384081
888707,0.0136986301369863,584,16,77.3,39,0,0.15990708645158958
761344,0.0235294117647059,510,36,64.6,40,0,0.4808432394755679
27963,0.0212765957446809,376,29,95.0,21,0,0.45964953392286817
596748,0.029673590504450998,337,32,52.1,56,0,0.4669366073034866
123222,0.0189003436426117,582,20,41.0,45,0,0.4008587404169778
183714,0.0164533820840951,547,33,37.5,45,0,0.42989313585764705
875293,0.0166666666666667,600,23,42.0,56,0,0.3964818524256945
914097,0.0208955223880597,335,19,74.7,43,0,0.41477674979402884
418813,0.018000000000000002,500,36,65.4,31,0,0.4550288657082305
346226,0.0240963855421687,415,16,80.0,38,0,0.27549929423022446
365966,0.0163636363636364,550,20,74.9,44,0,0.4097264993954439
130538,0.0168421052631579,475,31,92.1,38,0,0.44749507430634256
262426,0.0253807106598985,394,17,88.4,40,0,0.2804751577173552
842549,0.0267379679144385,561,16,64.0,38,0,0.28438242135433717
740119,0.0229007633587786,393,27,50.1,53,0,0.45144057189721803
810063,0.0134228187919463,596,34,35.1,46,0,0.29281934267752546
488144,0.0212765957446809,423,37,68.5,37,0,0.4638999818166622
469409,0.019047619047619,420,30,93.7,40,0,0.44749507430634256
612019,0.0424710424710425,259,22,104.7,43,0,0.4749102438288187
576238,0.0176767676767677,396,24,48.6,31,0,0.43368275701327713
459802,0.0210084033613445,476,32,84.5,43,0,0.4615429984266545
723210,0.0355871886120996,281,9,63.1,36,0,0.2944819925143602
145804,0.0267379679144385,374,24,65.8,48,0,0.46327289171228747
141632,0.0147058823529412,612,37,45.3,41,0,0.4538777819694029
574525,0.0183206106870229,655,20,68.2,42,0,0.4147064284103869
911999,0.0194552529182879,514,15,50.0,41,0,0.24864185691605126
411743,0.0242587601078167,371,28,62.5,21,0,0.46261515059921293
6563,0.0232067510548523,474,47,55.7,50,0,0.46271412632175934
864795,0.0203619909502262,442,21,54.9,39,0,0.40769148849460335
240508,0.0275862068965517,435,34,90.1,46,0,0.4991491366457403
331257,0.0188679245283019,477,3,60.9,31,0,0.2527213290599385
809483,0.0162721893491124,676,33,106.0,56,0,0.2925977729122481
393017,0.0186480186480186,429,29,122.6,54,0,0.445850795037938
306306,0.0130890052356021,382,28,45.2,40,0,0.28907751901227424
892718,0.0206766917293233,532,29,68.7,53,0,0.456967852720247
188866,0.0222222222222222,585,20,62.6,26,0,0.43132190030350165
86699,0.0351437699680511,313,31,99.0,48,1,0.49023427990622087
724691,0.0136186770428016,514,27,58.1,51,0,0.30127734891104013
392900,0.0164835164835165,546,26,88.0,43,0,0.4528542608392914
340555,0.0245535714285714,448,32,97.4,46,0,0.4758772157975401
41719,0.0110759493670886,632,24,66.3,38,0,0.30717394805611764
70343,0.0208728652751423,527,29,67.0,50,0,0.4590212044324754
58649,0.0148305084745763,472,38,60.9,48,0,0.4497507398262617
342033,0.0167173252279635,658,33,54.7,46,0,0.4470321642810818
833031,0.0335917312661499,387,25,65.5,33,1,0.49892346471367194
777500,0.0209205020920502,478,28,92.2,48,0,0.45979725528352533
826885,0.0130434782608696,690,18,60.8,33,0,0.08638895114849673
547705,0.0218978102189781,411,45,91.4,42,0,0.47006708537239367
929175,0.0169491525423729,531,19,80.0,47,0,0.4120270982581211
797362,0.022680412371134,485,33,82.7,32,0,0.47570068670585175
416108,0.0115894039735099,604,32,54.8,46,0,0.3002281713924876
595976,0.0201612903225806,496,44,92.9,50,0,0.4688522927843269
974170,0.0148148148148148,540,26,25.0,51,0,0.43255906680170053
688570,0.0244821092278719,531,32,65.8,40,0,0.47509789406097513
929369,0.009433962264150941,530,31,41.2,37,0,0.298215106786256
343529,0.0160771704180064,622,40,70.3,36,0,0.4607742774784452
486618,0.012396694214876,484,31,63.0,26,0,0.3057783296665871
201748,0.0129449838187702,618,26,24.7,38,0,0.29281934267752546
472168,0.0285035629453682,421,49,91.1,29,1,0.5075359764538033
95477,0.015625,448,21,81.6,47,0,0.4001102774837009
957258,0.0317460317460317,504,33,73.0,39,1,0.5017543499783811
955568,0.0134228187919463,447,38,108.0,41,0,0.3131982709714903
327769,0.0140845070422535,639,29,68.4,37,1,0.456313090617588
538718,0.015625,576,28,47.2,35,0,0.4412118921074305
446613,0.0334448160535117,299,18,81.2,25,0,0.29599232905536965
274442,0.00902527075812274,554,17,63.4,40,0,0.15682214920861684
341345,0.0220183486238532,545,21,53.9,30,0,0.41749387678921296
166251,0.0288065843621399,486,21,60.1,34,0,0.4545316809262144
349507,0.0166112956810631,602,37,69.9,49,0,0.45027676601816835
815521,0.0115511551155116,606,40,68.2,50,0,0.3081897660426166
70225,0.0214285714285714,420,48,58.8,37,0,0.4638999818166622
500590,0.0125,640,21,49.5,53,0,0.2632413051542101
77633,0.0165441176470588,544,49,77.0,59,0,0.4440509934987493
43340,0.023121387283237003,519,39,66.6,45,0,0.4808432394755679
553097,0.0484581497797357,227,35,53.6,46,1,0.5079143220210219
158270,0.0208333333333333,432,27,36.9,40,0,0.44126155784047794
546923,0.0224719101123595,534,29,59.3,28,0,0.46617603116329126
68125,0.036231884057971,276,31,76.6,27,0,0.503273594615483
685106,0.0166358595194085,541,23,94.8,42,0,0.41244547343656507
187836,0.0176125244618395,511,36,98.3,36,0,0.46117948801313197
888569,0.0219123505976096,502,34,89.4,53,0,0.46517972788384815
970717,0.0186335403726708,483,35,95.2,20,0,0.4536061698956039
821031,0.0199556541019956,451,22,59.7,34,0,0.4094795443845802
962161,0.0195035460992908,564,18,62.1,42,0,0.25482879074801634
857059,0.0120240480961924,499,32,62.2,54,0,0.30127734891104013
616846,0.0160642570281124,498,23,44.3,40,0,0.39855523433173545
485042,0.0142857142857143,700,15,57.1,40,0,0.15047274422543913
215556,0.0124416796267496,643,15,74.5,41,0,0.15990708645158958
678760,0.0185873605947955,538,25,58.3,44,0,0.44672261654805445
299793,0.008086253369272241,742,30,49.6,51,0,0.17349283012354727
421869,0.0180360721442886,499,30,58.9,24,0,0.4528318090994008
794141,0.0152380952380952,525,27,61.8,38,0,0.44672261654805445
528136,0.0208768267223382,479,23,60.9,46,0,0.41765719396942386
26387,0.0208728652751423,527,10,63.7,45,0,0.26793466294370094
211661,0.0203125,640,23,80.7,32,0,0.42914293057809005
386660,0.0343511450381679,262,23,76.6,50,0,0.4464513693703813
336613,0.0126353790613718,554,24,55.1,41,0,0.298215106786256
512946,0.0267260579064588,449,26,82.8,58,0,0.4702303986004555
192464,0.0131578947368421,456,32,53.6,51,0,0.2899305463160724
507539,0.0244988864142539,449,19,39.5,53,0,0.4232598601607549
304889,0.0179640718562874,501,29,52.8,53,0,0.4341286208069199
52661,0.0161527165932452,681,30,58.8,46,0,0.2888605458226835
364766,0.0253456221198157,434,36,69.4,47,1,0.47985872229828996
612011,0.0259433962264151,424,13,97.9,34,0,0.28716808930052506
546394,0.0168067226890756,357,18,86.0,31,0,0.24531314700407622
238423,0.0121765601217656,657,28,73.0,61,0,0.30518916314412337
453634,0.0154043645699615,779,27,41.5,31,0,0.2842965531755562
324432,0.0257826887661142,543,29,82.5,34,1,0.49008715901440403
383202,0.0186915887850467,535,12,131.1,75,0,0.25274448320088994
738703,0.0166975881261596,539,26,102.6,49,0,0.4483344730343459
865384,0.0174418604651163,516,19,37.4,58,0,0.3854134745754975
386337,0.0247191011235955,445,35,108.8,33,1,0.48139907433769963
642387,0.0117056856187291,598,13,68.9,33,0,0.15950148769066907
552247,0.0202952029520295,542,17,15.9,36,0,0.2551672177015009
505639,0.0263157894736842,494,25,97.3,69,0,0.4784293082561446
727554,0.0145228215767635,482,17,77.6,47,0,0.25535383523888955
274687,0.0220994475138122,543,19,58.1,27,0,0.4357820824505376
764246,0.0161290322580645,496,40,81.4,59,0,0.4440509934987493
126531,0.0121107266435986,578,32,57.1,60,0,0.29718218446604666
751971,0.0216110019646365,509,34,11.9,52,0,0.44209862004105965
64335,0.0216919739696312,461,26,88.6,54,0,0.45979725528352533
229758,0.0240963855421687,415,37,94.3,39,0,0.48162333825754233
181224,0.0165289256198347,484,31,40.4,59,0,0.42169771902906694
342158,0.0197132616487455,558,25,57.2,56,0,0.44805658249829716
651903,0.0163934426229508,549,26,69.8,33,0,0.4493250088807832
639362,0.008460236886632829,591,28,80.3,32,0,0.3123199004089046
498361,0.0293398533007335,409,16,64.9,55,0,0.28791371770348306
653134,0.032967032967032996,455,28,57.6,32,1,0.5045245055912849
839764,0.00981996726677578,611,25,96.6,44,0,0.3124719340013978
873552,0.02,400,37,65.4,36,0,0.4533077315007759
145772,0.0163265306122449,490,18,60.6,46,0,0.2531566203872247
422477,0.0264423076923077,416,34,52.5,31,0,0.47310074310255634
407658,0.009202453987730059,652,35,42.1,41,0,0.30540021156404407
102238,0.0105421686746988,664,25,55.3,28,0,0.3076370911410197
238347,0.0142630744849445,631,23,67.7,36,0,0.41838874745142635
431858,0.0122699386503067,489,25,99.5,39,0,0.3085272947742348
642037,0.0222634508348794,539,29,86.0,35,0,0.46954844846320704
608677,0.0178926441351889,503,5,97.8,52,0,0.25606871142639254
445096,0.0160427807486631,561,22,68.1,40,0,0.40645451754565765
533585,0.0137524557956778,509,28,77.1,36,0,0.31026170667166003
257808,0.0146137787056367,479,27,62.8,40,0,0.4485708673546079
800383,0.0167910447761194,536,35,58.1,44,0,0.44672261654805445
761842,0.0188679245283019,477,26,91.6,46,0,0.44749507430634256
906406,0.024822695035461,282,22,93.1,46,0,0.4220292628255284
357963,0.0246085011185682,447,26,54.4,43,0,0.461528770498253
24165,0.0140105078809107,571,43,85.9,61,0,0.4512527784741521
720671,0.0139720558882236,501,24,63.8,47,0,0.44941064261922253
921283,0.0378548895899054,317,24,41.5,40,0,0.48960971173139256
941629,0.0133928571428571,672,16,82.0,50,0,0.1607473001092628
717901,0.0282608695652174,460,18,81.9,20,0,0.2996324183418611
422973,0.0203327171903882,541,28,46.0,30,0,0.4559590728768951
501769,0.015817223198594,569,33,56.0,35,0,0.4412118921074305
268760,0.0142857142857143,490,19,41.1,47,0,0.40572120037490594
468415,0.0205949656750572,437,26,85.6,51,0,0.4549570041059258
351815,0.0177619893428064,563,19,55.0,48,0,0.40083570232391874
559764,0.0111464968152866,628,33,58.8,43,0,0.30717394805611764
356289,0.0385852090032154,311,42,77.9,53,0,0.5023985163991604
498272,0.0150537634408602,465,32,61.6,41,0,0.441377457176576
831085,0.0139616055846422,573,27,99.9,31,0,0.46269579849984277
99169,0.0247619047619048,525,34,51.8,53,0,0.4623724635738919
597519,0.018450184501845,542,32,67.9,41,0,0.44672261654805445
968675,0.0159010600706714,566,7,51.3,49,0,0.2452466752511688
458575,0.033033033033032996,333,25,112.8,45,1,0.4976986246598789
660963,0.0259179265658747,463,38,57.5,29,0,0.4870459296829277
746769,0.027027027027027,370,26,47.0,43,0,0.4572579203515555
950403,0.0208728652751423,527,25,67.0,44,0,0.46355819891382
441612,0.0199115044247788,452,34,63.7,55,0,0.4427082333630839
912454,0.0120689655172414,580,23,73.0,31,0,0.2780778958789607
799878,0.023696682464455002,422,40,81.1,39,0,0.47881996758865464
793414,0.0193321616871705,569,27,85.6,37,0,0.45007295485732784
860288,0.0143626570915619,557,21,95.0,42,0,0.4195214709597108
802034,0.0246305418719212,406,0,99.1,26,0,0.28272584947100915
663211,0.0138067061143984,507,16,94.2,35,0,0.1615465842614788
324833,0.0130597014925373,536,34,45.7,43,0,0.298215106786256
131839,0.0186915887850467,535,26,70.3,39,0,0.45007295485732784
267254,0.0189075630252101,476,28,57.1,19,0,0.44747267096866544
728986,0.0159680638722555,501,23,87.2,52,0,0.40802823055758014
706534,0.0229885057471264,435,11,49.4,40,0,0.26633645675713635
693815,0.0240174672489083,458,37,65.4,36,0,0.47806577895010743
719436,0.0134615384615385,520,31,81.8,50,0,0.30413649394666376
150443,0.0209643605870021,477,16,44.0,40,0,0.2573810511026277
814037,0.0236051502145923,466,29,98.6,43,0,0.4758772157975401
790473,0.018970189701897,369,19,54.4,45,0,0.38733201112281984
100276,0.018058690744921002,443,38,64.9,48,0,0.44255359388417326
823266,0.0115384615384615,520,28,84.4,39,0,0.30801423306470166
83120,0.010590015128593,661,27,46.1,54,0,0.30154104105438384
451361,0.0275,400,31,78.1,51,0,0.4895424910813452
513303,0.0255754475703325,391,39,58.4,46,0,0.47882371180594036
811631,0.0183908045977011,435,29,60.0,32,0,0.44397369791937713
205241,0.0115511551155116,606,17,93.3,43,0,0.1614216036583277
199443,0.0168776371308017,474,44,41.7,49,0,0.43446627890469347
414488,0.025390625,512,36,71.3,38,0,0.4932120333303929
911345,0.0185528756957328,539,24,73.2,28,0,0.45267889591245164
140958,0.0255863539445629,469,30,64.5,37,1,0.47866857484104847
9419,0.0185185185185185,486,24,42.8,28,0,0.4358807235903278
193624,0.0248565965583174,523,38,84.3,30,0,0.4868541362692518
866834,0.0173267326732673,404,24,74.8,44,0,0.44251235491084573
719981,0.015552099533437,643,28,81.7,39,0,0.4524502228430497
580996,0.018018018018018004,444,12,102.1,35,0,0.257429105276092
344370,0.0166666666666667,540,12,64.8,37,0,0.25482879074801634
854993,0.0282776349614396,389,17,112.4,32,0,0.2967587375111104
820007,0.0242290748898678,454,27,52.6,29,0,0.4641450581784057
562856,0.0263157894736842,342,24,96.9,31,0,0.47421296783202393
765382,0.0118811881188119,505,22,89.2,50,0,0.2726604763272755
368548,0.0174418604651163,516,36,55.3,46,0,0.44429666467176265
547862,0.0191938579654511,521,14,57.7,33,0,0.25683222382885806
420118,0.027431421446384,401,17,45.3,59,0,0.27359493526261663
704177,0.0124804992199688,641,33,70.4,51,0,0.30617209149247815
403339,0.020671834625323002,387,30,72.8,54,0,0.44940712718768255
289581,0.0124031007751938,645,23,81.8,36,0,0.2780778958789607
300409,0.00924499229583975,649,38,66.0,24,0,0.3174203558850893
480950,0.0295275590551181,508,31,72.1,46,1,0.5017543499783811
584765,0.0241935483870968,496,28,32.7,39,0,0.45808449102466076
513784,0.0218687872763419,503,32,93.6,59,0,0.4579403938312431
383881,0.0171232876712329,584,33,75.5,58,0,0.4407390521961254
334628,0.0321543408360129,311,13,52.9,40,0,0.2768113469621651
839244,0.0176565008025682,623,24,32.3,38,0,0.4322475947488707
580136,0.0392749244712991,331,42,46.9,45,1,0.4953649323362548
342451,0.0265700483091787,414,2,60.7,39,0,0.2799966953250069
88792,0.0157894736842105,380,25,77.9,20,0,0.44006945324089164
675978,0.0205338809034908,487,39,59.3,28,0,0.46765190928532213
744907,0.0283185840707965,565,20,75.1,50,0,0.4561230747742587
163558,0.0170132325141777,529,39,48.1,39,0,0.44429666467176265
779589,0.0240641711229947,374,24,48.9,40,0,0.4507283949056975
916886,0.00915750915750916,546,15,84.5,26,0,0.16194408323339943
475144,0.0161812297734628,618,18,39.5,52,0,0.24702804285185737
822869,0.0153609831029186,651,19,44.0,51,0,0.4090521552092845
22692,0.0206185567010309,388,33,67.1,38,0,0.4505733068088882
433988,0.0201342281879195,447,24,55.3,37,0,0.44798964025335736
171391,0.0103950103950104,481,26,52.3,42,0,0.29370360754320785
153305,0.0266075388026608,451,21,47.6,38,0,0.4297320365053354
820464,0.0164744645799012,607,17,40.8,22,0,0.25510226730159685
369552,0.0233050847457627,472,29,79.5,45,0,0.47307676793217596
913524,0.016728624535316004,538,32,47.7,51,0,0.4341286208069199
